source_file,source_path,role,condition,run,fight_count,flee_count,cry_count,chase_count
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,126,2.0474715782954043,-15.273971374549447,-19.220956146207698,32.44745594246174
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,127,30.65884156897574,-16.650876644669403,-18.91731546436902,4.909350540062675
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,128,14.83046182242554,-14.157745671995816,-19.621038662285535,18.948322511855807
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,129,35.25099210170065,-11.205721661603256,-18.34685530929195,-5.698415130805451
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,130,4.350296596525119,-17.379740919045513,-19.05690765401973,32.08635197654012
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,131,6.116451348209754,-17.81682447513544,-19.027773679886852,30.72814680681254
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,132,5.671129482775225,-16.733780166991913,-19.581261767781548,30.643912451998226
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,133,32.50836725658239,-10.739057779327295,-18.11519400257739,-3.654115474677699
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,134,5.734085021006404,-17.631167280132452,-19.0130377636237,30.91012002274973
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,135,32.00471837180491,-16.897964141748922,-18.407104784774944,3.3003505547189462
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,136,3.3493096093559522,-17.978699799246737,-18.987608554908018,33.6169987447988
multiple_runs_DB_HighThreat_2_20260407_031225.csv,multiple_runs_DB_HighThreat_2_20260407_031225.csv,DB,ACE,137,0.04208957291339743,-18.11216776113293,-19.00107141019393,37.071149598413456
